id,sku,short_description,price,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item_qty,stock_item_max_sale_qty,product_name,brand_id,brand_name
272392928,3724062273847,"Đặc điểm nổi bật của Samsung Galaxy A05 128GBTận hưởng những công nghệ mới ở tầm giá phải chăng cùng Galaxy A05. Từ diện mạo trẻ trung, năng động đến màn hình rộng lớn 6.7 inch, bộ đôi camera 50MP ...",3037000,3037000,,0,0,0,,available,,1000,1000,,18802,Samsung
252884859,4144563980985,Panasonic TGDA30 (mở rộng cho các máy DECT Phone : TGC210; TGC212; TGC310; TGC312; TGC313; TGD310; TGD312; TGF310;TGF320)Chú ý : Không sử dụng được khi không có máy mẹ như trênQuý khách không kết ...,990000,990000,,0,0,1,,available,,1000,1000,,18804,Panasonic
249782771,9173713949009,"Xelex Gama Tab X8 EDU là một thiết bị “tất cả trong một”, hoạt động với năng suất cao và là một công cụ giải trí đa phương tiện mạnh mẽ. Ngoài ra, Xelex Gama Tab X8 còn là người bạn đồng hành tốt nhất...",2890000,2890000,,0,0,0,,available,,1000,1000,,8173499,XELEX
249169833,9420216321004,"Đặc điểm nổi bật thiết kế sang trọng, siêu mỏng nhẹ chỉ 199 gam phân giải Full HD+, hình ảnh hiển thị sống độngChip Dimensity 1080 mạnh mẽ, nghe gọi, xem phim, lướt web mượt màBộ 3 camera sau 48MP...",7164000,7164000,,0,0,0,,available,,1000,1000,,18802,Samsung
248762051,4989180093114,"Điện Thoại Samsung A34 5G 8GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, cáp sạc, dụng cụ lấy sim, sách hướng dẫn. Màn hình hiển thị tươi mới, rực rỡ- Được trang bị màn hình Super Amole...",7164000,7164000,,0,0,0,,available,,1000,1000,,18802,Samsung
247730209,4248112816958,...,7164000,7164000,,0,0,0,,available,,1000,1000,,18802,Samsung
226552005,5087831143894,"– Nhớ 50 số gọi đến 10 số gọi đi.– Khoá đường dài, di động bằng mã._ Hiển thị số gọi đến, gọi đi  Bảo hành 12 tháng chính hãngGiá bán đã bao gồm xuất hoá đơn 10% VAT Lưu ý: Điện thoại khô...",600000,600000,,0,0,23,,available,,1000,1000,,18804,Panasonic
217505504,6842181537864,...,2490000,2490000,,0,0,1,,available,,1000,1000,,147856,Kindle
217276360,7421693315981,"Thắng Thao Mobile cam kếtMáy chuẩn 4G không lo cắt sóng 2GHàng chính hãng mới 100%Bảo hành 12 thángCấu hình Điện thoại Mobell F209Màn hình: TFT LCD 2"" 262.000 màuSIM: 2 Nano SIM Hỗ trợ 4G VoLTEDa...",649000,769000,,120000,16,3,,available,,1000,1000,,22017,Mobell
188030974,6509906931474,"bạn phải đậy thật kỹ nút sạc ,khe sim khi sử để đi mưa,rớt nướước không vô máy được, tuyệt đối không ngâm vào thùng đá vì hơi nước sẻ hình thành bên trong máMáy tính bảng chắc chắn ,chống sốc ,chống ...",6990000,6990000,,0,0,0,,available,,1000,1000,,112735,Oukitel
181928208,9218732089500,- Màn hình LCD 1.6” hiển thị rõ nét.- Danh bạ lưu 50 tên và số- Hiển thị số gọi đến*- Nhớ 10 số gọi đi- 6 phím gọi nhanh- Đàm thoại 3 bên- Loa ngoài hai chiều- Khả năng kết nói với repeater mở rộng ph...,1050000,1050000,,0,0,7,,available,,1000,1000,,18804,Panasonic
181927774,6559785733866,- Bộ nhớ: Danh bạ lưu 120 tên và sốLưu 50 số gọi đếnNhớ 10 số gọi đi - 9 số gọi nhanh- Cấu hình chuẩn : 1 tay. Khả năng mở rộng tối đa tới 6 tay conKhả năng kết nô...,1190000,1190000,,0,0,8,,available,,1000,1000,,18804,Panasonic
173789184,3981361426341,"TC 990 : Chuyên treo tường, có thể để bàn Phù hợp sử dụng trong phòng bếp, phòng tắm,cầu thangCó thể sử dụng thử đường lineBảo hành 12 tháng chính hãngGiá bán đã có Vat...",250000,250000,,0,0,7,,available,,1000,1000,,216771,Uniden
173387789,3214054442334,"Độ phân giải màn hình cực caoMáy đọc sách All New Kindle Oasis 3 với màn hình 7 inch và mật độ ảnh 300 ppi, văn bản hiển thị trên thiết bị với chất lượng sắc nét, đọc như giấy thật ngay cả trong ánh ...",7500000,7500000,,0,0,4,,available,,1000,1000,,147856,Kindle
170727305,1631118990384," Màn hình LCD hiển thị rõ ràng và dễ đọc.- Hiển thị số điện thoại gọi đến, gọi đi.- Nhớ năm mươi số gọi đến, hai mươi số gọi đi.- Danh bạ nhớ năm mươi số điện thoại.- Speaker phone hai chiều.- Bà...",999000,999000,,0,0,0,,available,,1000,1000,,18804,Panasonic
118139108,9811332894604,"Điện thoại bàn Panasonic KX-TGF310CXLưu 50 tên danh bạ và sốMáy Điện thoại Dect phone kết nối tay con  KXTGF310 gồm 1 Điện thoại mẹ có thể lưu 50 tên danh bạ và số,phục vụ các cuộc gọi được thuận tiệ...",2299000,2299000,,0,0,5,,available,,1000,1000,,18804,Panasonic
43924153,1096925155627,"Độ phân giải màn hình cực caoMáy đọc sách Kindle Oasis 32G với màn hình 7 inch và mật độ ảnh 300 ppi, văn bản hiển thị trên thiết bị với chất lượng sắc nét, đọc như giấy thật ngay cả trong ánh sáng m...",6690000,6690000,,0,0,0,,available,,1000,1000,,147856,Kindle
277360329,6700330216675,"Điện Thoại Realme Note 50 3GB/64GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, vỏ bảo vệ, sách hướng dẫn sử dụng.Màn hình lớn sử dụng tấm nền IPS LCD- Trang bị k...",2229000,2490000,,261000,10,0,,available,,1000,1000,,247549,Realme
277348490,3902621163278,"Điện Thoại Realme C61 4GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, vỏ bảo vệ, sách hướng dẫn sử dụng.Trải nghiệm sắc nét, chất lượng xem rõ ràng- Với mà...",2789000,3590000,,801000,22,0,,available,,1000,1000,,247549,Realme
277315392,5706322028470,"Thắng thao mobile cam kếtHàng chính hãng mới 100%Bảo hành 6 tháng phần cứng,12 tháng phần mềm Cấu hình sản phẩm Kích thước màn hình :6.71 inchesCamera sau: Camera kép AI 8MPCamera trước: 5MP...",2290000,2690000,,400000,15,0,,available,,1000,1000,,25422,Xiaomi
277039291,2039926997391,"Samsung Galaxy A55 5G, mẫu điện thoại mới của dòng Galaxy A, ra mắt với nhiều công nghệ tiên phong kèm theo kết nối 5G nhanh chóng. Được giới thiệu như một lựa chọn đa năng, chất lượng cao nhưng có mứ...",8790000,8790000,,0,0,1,,available,,1000,1000,,18802,Samsung
277005407,4838509377527,"Điện Thoại Oppo Reno13 F 8GB/256GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, vỏ bảo vệ, sách hướng dẫn.Màn hình hiển thị màu tốt- Trang bị màn hình 6.67 inch v...",8149000,8990000,,841000,9,0,,available,,1000,1000,,25643,OPPO
277004858,9806090534646,"Thắng thao mobile cam kếtHàng chính hãng mới 100%Bảo hành 12 thángThông số sản phầm Kích thước màn hình : 6.88 inchesCamera sau:50MP, Ống kính -5P, f/1.8Camera trước:13MP - f/2.0Chipset:MediaTek Heli...",2799000,3290000,,491000,15,0,,available,,1000,1000,,25422,Xiaomi
276539826,5275035218388,"Kindle nhẹ và nhỏ gọn nhất - Có đèn nền sáng hơn ở mức tối đa, tỷ lệ tương phản cao hơn và tốc độ lật trang nhanh hơn, mang đến trải nghiệm đọc tốt hơn.Đọc dễ dàng trong mọi điều kiện ánh sáng - Với...",3690000,4290000,,600000,14,0,,available,,1000,1000,,147856,Kindle
276529979,7428800081158,Amazon Kindle Scribe 2 - Màn hình được thiết kế lại cho trải nghiệm đọc sách tốt hơn. Có thể viết trực tiếp trên sách và tài liệu cùng tính năng tóm tắt sổ tay tích hợp và Bút Premium.Kindle Scribe ...,15090000,15590000,,500000,3,0,,available,,1000,1000,,147856,Kindle
276508771,3088828178695,MÁY TÍNH BẢNG BẢO VỆ MẮT JOYSTAR J10 I. TỔNG QUAN VỀ SẢN PHẨM1. Tên sản phẩm: Máy tính bảng bảo vệ mắt Joystar J102. Thương hiệu: Joystar (thuộc Công ty CP Masscom Việt Nam)3. Đối tượng sử dụng: ...,3490000,3490000,,0,0,0,,available,,1000,1000,,8252318,JoyStar
276465090,9251475608553,"Màu máy: Màu ngẫu nhiên hoặc khách hàng inbox để được chọn màu.Amazon vừa ra mắt Kindle Paperwhite thế hệ thứ 12 mới ( Kindle Paperwhite 6 12th ). Kể từ khi ra mắt vào năm 2012, Kindle Paperwhite đã ...",4890000,8990000,,4100000,46,0,,available,,1000,1000,,147856,Kindle
276245615,9963862394417,Giới thiệu Tẩu Sạc Nhanh Dùng Trên Ô Tô Baseus Golden Contactor Pro GaN Fast Charging Car Charger U+2C 65WBaseus Golden Contactor Pro GaN Fast Charging Car Charger U+2C 65W là một tẩu sạc ô tô sử dụn...,549000,549000,,0,0,0,,available,,1000,1000,,21651,Baseus
276243442,1447701015900,"Giới thiệu Đèn treo màn hình bảo vệ mắt Baseus i-Wok Series (i Wok Youth Edition, 3 Light Mode, Anti Bluelight, USB Stepless Dimming Screen Hanging Light)- Đèn treo màn hình bảo vệ mắt Baseus i-Work ...",699000,699000,,0,0,1,,available,,1000,1000,,21651,Baseus
276181269,3474950652963,THÔNG TIN SẢN PHẨMGiới thiệu Củ Sạc Nhanh Baseus Palm C+U 20W (For iPhone/iPad/Samsung/Google Pixel)Củ sạc nhanh Baseus Palm C+U 20W là một phụ kiện công nghệ tiện ích cho các thiết bị di động n...,258000,258000,,0,0,1,,available,,1000,1000,,21651,Baseus
276147893,9319953902301,"Tính năng nổi bật1.Thiết kế có thể xoay & có thể gập lại2.360° Thiết kế xoay3.Kỹ thuật CNC tinh xảo, chống mài mòn và bền4.Miếng đệm silicon chống trượtChiều cao 5,22cm có thể điều chỉnh...",714000,714000,,0,0,0,,available,,1000,1000,,21651,Baseus
276146274,8689836568399,Tính năng nổi bật×Thời gian tai nghe: Dùng Khoảng 50 giờ (âm lượng 70%) - Sạc 2 giờCổng sạc: Type-CCông nghệ âm thanh: Surround SoundDynamic Bass BoostChống ồn : Công nghệ ENC / Active Noise Ca...,669000,669000,,0,0,0,,available,,1000,1000,,21651,Baseus
276104423,3964859500738,"Màn hình: QQVGA 1.77""Danh bạ: 2000 sốSố khe SIM: 2 nano SIMMạng di động: Hỗ trợ 4GBluetooth v5.1Hỗ trợ định dạng: MP3, MP4Loa to, Bàn chím to, Phông chữ to, Đèn pin LED sáng, Lịch âm tiện dụng,...",519000,629000,,110000,17,0,,available,,1000,1000,,112638,Masstel
274156763,2608284679584,"Điện Thoại Oppo A38 4GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, vỏ bảo vệ, sách hướng dẫn.Nâng cao trải nghiệm với màn hình lớn- Trang bị cho điện thoạ...",3239000,4490000,,1251000,28,0,,available,,1000,1000,,25643,OPPO
273438458,3020549962309,"Thông số kỹ thuậtMàn hình6.7 inch, PLS LCD, HD+, 720 x 1600 PixelsCamera sau50.0 MP + 2.0 MPCamera Selfie8.0 MPRAM4 GBBộ nhớ trong128 GBCPUHelio G85Dung lượng pin5000 mAh...",3037000,3037000,,0,0,0,,available,,1000,1000,,18802,Samsung
273258830,9898804509755,...,3037000,3037000,,0,0,1,,available,,1000,1000,,18802,Samsung
271727840,7717145384795,"Màn hình: 5,45 inch , Độ phân giải: 1440 x 720CPU: MediaTek Helio G36, MediaTek MT6765V/X, Octa CoreHệ điều hành: Android 13Mở khóa bằng khuôn mặtRAM 4GB + ROM 64GB, Thẻ TF lên tới 256GB (không ba...",3590000,3590000,,0,0,0,,available,,1000,1000,,169013,Ulefone
249168949,4419043364630,"Đặc điểm nổi bật thiết kế sang trọng, siêu mỏng nhẹ chỉ 199 gam phân giải Full HD+, hình ảnh hiển thị sống độngChip Dimensity 1080 mạnh mẽ, nghe gọi, xem phim, lướt web mượt màBộ 3 camera sau 48MP...",7164000,7164000,,0,0,0,,available,,1000,1000,,18802,Samsung
248929458,1049694298922,"Màn hình: Super AMOLED 6.6"", Full HD+ (1080 x 2340 Pixels)Hệ điều hành: Android 13Camera sau: 48 MP + 8 MP + 5 MPCamera trước: 13 MPChipset: MediaTek Dimensity 1080 8 nhânRAM: 8 GBB...",7164000,7164000,,0,0,0,,available,,1000,1000,,18802,Samsung
198868735,2440196291396,"- Điện thoại IP- 2 cổng LAN 10/100 (không PoE)- 1 tài khoản SIP- Màn hình LCD, Jack tai nghe RJ9, Contact 1000 số, Call log 200 số, OpenVPN, tích hợp quản lý Cloud....",880000,880000,,0,0,0,,available,,1000,1000,,257401,Grandstream
181928189,6462111366048,Bộ 2 máyMàn hình LCD 1.6” hiển thị rõ nét.Danh bạ lưu 50 tên và sốHiển thị số gọi đến*Nhớ 10 số gọi đi6 phím gọi nhanhĐàm thoại 3 bênLoa ngoài hai chiềuKhả năng kết nói với repeater mở rộng p...,1550000,1550000,,0,0,6,,available,,1000,1000,,18804,Panasonic
178311123,3750676744541,Điện thoại bàn Panasonic KX-TGD310CX được thiết kế đơn giản và thanh thoát nhưng rất sang trọng. Với màu đen truyền thống điện thoại Panasonic KX-TGD310CX sẽ làm cho căn phòng của bạn trở nên nổi bật ...,1199000,1199000,,0,0,1,,available,,1000,1000,,18804,Panasonic
172537996,9753773128928,"Điện thoại bàn IP model H2P (Có PoE), hiệu Alcatel - Lucent- Màn hình 2.3” 128x64 có đèn nền- 2 tài khoản SIP accOunt- Danh bạ lên tới 1,000 contact- Cổng tai nghe RJ9, Wideband HD handset- OpenVPN- 2...",2220000,2220000,,0,0,0,,available,,1000,1000,,31978,Alcatel
170727266,8530250420588,"Màn hình LCD hiển thị rõ ràng và dễ đọc.Hiển thị số  gọi đến, gọi đi.Nhớ năm mươi số gọi đến, hai mươi số gọi đi.Danh bạ năm mươi tên và số điện thoại.Bàn phím to dễ sử dụng, thao tác đơn giản.K...",688000,688000,,0,0,14,,available,,1000,1000,,18804,Panasonic
170165658,3359919261431,"-       Màu: Đỏ, Xanh, Đỏ.-        303 đa chức năng, hiển thị số điện thoại gọi đến, màn hình lớn có đèn.-       Kiểu chân đế chữ V để bàn.-       Hiển thị số điện thoại gọi đến cho cả 2 hệ FSK/DTM...",450000,450000,,0,0,5,,available,,1000,1000,,5178283,KTEL
164318603,7892537752849,Màn hình LCD 1.8 hiển thị rõ nétLưu 50 số đến và 10 số đi; 09 số gọi nhanhDanh bạ lưu 100 tên và sốChế độ quản lý trẻ nhỏCó loa ngoài 2 chiềuKhả năng kết nối với Repeater mở rộng phạm vi phát...,2350000,2350000,,0,0,6,,available,,1000,1000,,18804,Panasonic
118136229,6764385221038, điện thoại bàn Panasonic KX-TGD312CX được thiết kế đơn giản và thanh thoát nhưng rất sang trọng. Với màu đen truyền thống điện thoại Panasonic KX-TGD312CX sẽ làm cho căn phòng của bạn trở nên nổi bậ...,1929000,1929000,,0,0,1,,available,,1000,1000,,18804,Panasonic
118130919,1661827612017, bàn Panasonic KX-TGD310CX được thiết kế đơn giản và thanh thoát nhưng rất sang trọng. Với màu đen truyền thống  Panasonic KX-TGD310CX sẽ làm cho căn phòng của bạn trở nên nổi bật và độc đáo...,1199000,1199000,,0,0,6,,available,,1000,1000,,18804,Panasonic
118124199,8721611995975,Panasonic KX-TGC313CX được thiết kế đơn giản và thanh thoát nhưng rất sang trọng. Với màu đen truyền thống điện thoại Panasonic KX-TGC313CX sẽ làm cho căn phòng của bạn trở nên nổi bật và độc đáo hơn....,2159000,2159000,,0,0,0,,available,,1000,1000,,18804,Panasonic
118103703,6244886744687,Điện thoại bàn Panasonic KX-TGC312CX (Hai tay con)Điện thoại bàn Panasonic KX-TGC312CX được thiết kế đơn giản và thanh thoát nhưng rất sang trọng. Với màu đen truyền thống điện thoại Panasonic KX-TGC...,1669000,1669000,,0,0,0,,available,,1000,1000,,18804,Panasonic
118102328,1068789388299,Điện thoại bàn Panasonic KX-TGC310CX được thiết kế đơn giản và thanh thoát nhưng rất sang trọng. Với màu đen truyền thống Điện thoại Panasonic KX-TGC310CX sẽ làm cho căn phòng của bạn trở nên nổi bật ...,1139000,1139000,,0,0,1,,available,,1000,1000,,18804,Panasonic
117929538,4799782004097,"ĐIỂM NỔI BẬT PANASONIC KX-TS560Đèn báo cuộc gọi đếnKiểu dáng thiết kế độc đáo mới lạBàn phím to, dễ sử dụng, thao tác đơn giảnHệ thống gọi bằng một phím bấmĐiều chỉnh âm lượng chuông với 3 mức l...",723000,723000,,0,0,0,,available,,1000,1000,,18804,Panasonic
117347869,2376905437980,"       ĐIỆN THOẠI HỘI NGHỊ YEALINK CP960   CHẤT LƯỢNG ÂM THANH TRUNG THỰC VÀ MẠNH MẼ   THU ÂM ĐA HƯỚNG VỚI KHOẢNG CÁCH RỘNG   ● Với khả năng thu âm đa hướng(3600) với khoảng cách lên đến 6m, Ye...",15230000,15230000,,0,0,0,,available,,1000,1000,,472079,Yealink
94453667,4756172867236,Điện thoại VoIP Yealink SIP-T30 là dòng điện thoại thay thế cho các dòng T19 cũ. Điện thoại thoại được trang bị một số công nghệ mới vượt trội hơn dòng cũ.SIP-T30 là dòng điện thoại thông dụng dành c...,1050000,1050000,,0,0,0,,available,,1000,1000,,472079,Yealink
53380152,1033646664991,"Điện thoại IP Fanvil X1SĐầy đủ tính năng, hiệu quả cao-Fanvil X1S / X1SP nổi bật với vẻ ngoài thanh lịch hoàn toàn mới với màn hình đèn nền rõ ràng và các phím dòng mới được thêm vào với đèn LED, gi...",950000,950000,,0,0,0,,available,,1000,1000,,525323,Fanvil
4048581,5786167456410,"Thiết kế nổi bật, tiện íchĐiện Thoại Bàn Panasonic KX-TSC11 được thiết kế đơn giản, thanh thoát nhưng rất sang trọng. Với màu sắc bắt mắt KX-TS500 làm cho căn phòng của bạn thêm nổi bật. Máy thích hợ...",669000,689000,,20000,3,9,,available,,1000,1000,,18804,Panasonic
4048043,5352269298151,"Thiết kế nổi bật, tiện íchĐiện Thoại Bàn Panasonic KX-TS500 được thiết kế đơn giản, thanh thoát nhưng rất sang trọng. Với màu sắc bắt mắt KX-TS500 làm cho căn phòng của bạn thêm nổi bật. Máy thích hợ...",359000,359000,,0,0,25,,available,,1000,1000,,18804,Panasonic
277618727,8767207619581," ĐIỆN THOẠI HỌC SINH JOYSTAR S10 – SẢN PHẨM HỖ TRỢ HỌC TẬP, LIÊN LẠC AN TOÀN CHO TRẺ GIỚI THIỆU SẢN PHẨMJoystar S10 là mẫu điện thoại thông minh được thiết kế riêng cho đối tượng học sinh tiểu học v...",2490000,2490000,,0,0,0,,available,,1000,1000,,8252318,JoyStar
277574339,2018136311966,"Mạnh mẽ, tinh tếCủ sạc nhanh mới với tính năng Sạc Siêu Nhanh 25W, dành cho thiết bị tương thích với cáp sạc USB Type-C.*Sạc siêu nhanh (SFC) là công nghệ sạc của Samsung dựa trên Power D...",160000,190000,,30000,16,0,,available,,1000,1000,,18802,Samsung
277437876,1378664018314,"Điện Thoại Samsung M15 5G 4GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, cáp dữ liệu, tài liệu hướng dẫn, dụng cụ lấy sim.Tận hưởng không gian giải trí sống động- Trang bị nàn hình có k...",3759000,4390000,,631000,14,0,,available,,1000,1000,,18802,Samsung
277360976,3846418738942,"Điện Thoại Xiaomi Redmi 13C 8GB/256GB - Hàng Chính HãngBộ sản phẩm bao gồm: Pin, sạc, cáp USB kiểu C, hướng dẫn, cây tháo sim.Màn hình lớn, chất lượng hình ảnh hiển thị rõ nét, mượt mà- Redmi 13C ...",3379000,3990000,,611000,15,0,,available,,1000,1000,,25422,Xiaomi
277326226,9440660330824,"Thắng thao mobile cam kết️Hàng chính hãng mới 100%️Bảo hành 12 tháng Cấu hình sản phẩm️Mạng : 4G không lo cắt sóng️Kết nối : 4G, Wifi️Màn hình: TFT 3"" ️Phát wifi = sim 4G ️SIM: 2 SIM️Danh b...",629000,699000,,70000,10,0,,available,,1000,1000,,112638,Masstel
277315433,8057321800304,"Thắng thao mobile cam kết️Hàng nguyên hộp,mới 100%️Bảo hành 6 tháng phần cứng,12 tháng phần mềmCấu hình sản phẩm️ Màn hình: IPS LCD 6.53 inchs 1080 x 2340 pixels️ Hệ điều hành: Android 12 ️ Ram: 4GB...",2669000,3900000,,1231000,32,0,,available,,1000,1000,,25422,Xiaomi
277311651,2046481952349,"Điện Thoại Realme C65 6GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, vỏ bảo vệ, sách hướng dẫn sử dụng.Hiển thị hình ảnh một cách chi tiết- Màn hình của đ...",3299000,3690000,,391000,11,0,,available,,1000,1000,,247549,Realme
277280378,1330326388103,"Giới thiệu Giá Đỡ Điện Thoại Từ Tính Baseus PrimeTrip VX1 Versatile Travel (3-Axis Foldable, Dual Magnetic Sides, Multiple Modes, Ultra-thin)Giá đỡ điện thoại Baseus PrimeTrip VX1 là một phụ kiện đa ...",715000,715000,,0,0,0,,available,,1000,1000,,21651,Baseus
277184973,5784316854676,"Điện Thoại Realme C65s 8GB/256GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, vỏ bảo vệ, sách hướng dẫn sử dụng.Hình ảnh sắc nét chi tiết- Trang bị màn hình 6.745...",3879000,5290000,,1411000,27,0,,available,,1000,1000,,247549,Realme
277030799,7617104005155,"Thắng thao mobile cam kếtHàng nguyên hộp ,mới 100%Bảo hành 6 tháng phần cứng - 12 tháng phần mềm Thông số kỹ thuậtKích thước màn hình: 6.74 inchesCông nghệ màn hình:IPS LCDCamera sau: Chính 13...",2099000,2690000,,591000,22,0,,available,,1000,1000,,247549,Realme
276187629,9996338970389,THÔNG TIN SẢN PHẨMGiới thiệu Đèn treo màn hình Baseus i-wok 3 Series Asymmetric Light Source Magnetic Screen Hanging LightĐèn treo màn hình Baseus i-wok 3 Series Asymmetric Light Source Magnetic...,909000,909000,,0,0,0,,available,,1000,1000,,21651,Baseus
275206906,8439226697088,"Thiết kế cảm hứng từ máy ảnhLà chiếc điện thoại tập trung cho tính năng chính là máy ảnh, Tecno Camon 30 có thiết kế mô phỏng lại những chiếc máy ảnh cổ điển với cụm ống kính hình tròn nổi bật trên m...",5350000,6490000,,1140000,18,11,,available,,1000,1000,,162007,Tecno
274524033,2213120533733,Thắng thao mobile cam kếtHàng chính hãng mới 100%Bảo hành 12 tháng ở tất cả trung tâm masstel toàn quốcMáy chuẩn 4G không lo cắt sóng 2GCấu hình sản phẩmMàn hình 1.77inchPin 1400mAhPhông ...,619000,650000,,31000,5,0,,available,,1000,1000,,112638,Masstel
274516245,2886394643668,Thắng thao mobile cam kếtHàng chính hãng mới 100%Bảo hành 12 tháng chính hãng masstel Máy chuẩn 4G không lo cắt sóng 2GCấu hình sản phẩmMàn hình 2.0inchPin 2300mAhPhông chữ to tiện lợi dễ...,692000,699000,,7000,1,0,,available,,1000,1000,,112638,Masstel
274507025,3714019405863,"Thông tin chi tiết✅Màn hình IPS LCD, 120Hz 6,67 inch✅Hệ điều hành: Android 14, Realme UI 5.0✅Chíp: MediaTek Dimensity 6300 ✅ Camera sau :32 MP (góc rộng)✅ Camera phụ: 8 MP, (rộng)✅ RAM: 6GB✅ Bộ nhớ 1...",2999000,3990000,,991000,25,8,,available,,1000,1000,,247549,Realme
274375122,1728231541744,"Màn hình: AMOLED 6.67"", Full HD+(1080 x 2400 pixels)Hệ điều hành: Android 13Camera sau: 200 MP + 8 MP + 2 MPCamera trước: 16 MPChipset: MediaTek Helio G99-Ultra 8 nhânRAM: 8 GBBộ...",7290000,7290000,,0,0,0,,available,,1000,1000,,25422,Xiaomi
274065746,3169573257325,"Màn hình 6,6 inch FHD+HĐH: Android 13CPU: MediaTek Kích thước 6100+Loa to đa phương tiện 136 dB (5W)Pin: 22000 mAh Sạc nhanh: hỗ trợ 33 WRAM: 24Gb (8+16),Rom 256 GBCamera sau: 64MP/Camera nhìn đ...",8990000,8990000,,0,0,1,,available,,1000,1000,,112735,Oukitel
273684137,4412084213844,"Tablet Giáo dục Masstel Kidzone - Hàng chính hãng - Tặng gói học NEXTA TIỂU HỌC + ICANKID + KHAN KIDSGiới hạn thời gian sử dụng, đảm bảo trẻ không bị nghiện máy tính bảngKidZone được tích...",1990000,1990000,,0,0,5,,available,,1000,1000,,112638,Masstel
273232944,4397738364139,"Thiết kế hiện đại với kiểu dáng sang trọngMasstel Tab 10.4 sở hữu thiết kế phẳng, tối giản dù có mức giá rẻ nhưng được chế tác từ kim loại một cách cứng cáp, sang trọng và tinh tế với độ bền cao.Mặ...",4990000,4990000,,0,0,2,,available,,1000,1000,,112638,Masstel
273231495,3800654674188,"MÀN HÌNHKích thước 10.1″ IPS – Công nghệ IPS cho góc nhìn rộng hơn, người sử dụng có trải nghiệm tốt hơn khi sử dụng. Độ phân giải 1280*800 điểm ảnh (Chuẩn HD với 16.7 triệu màu) cho hiển thị sắc nét...",4290000,4290000,,0,0,0,,available,,1000,1000,,112638,Masstel
273029857,9473653790591,"Đắm chìm hết cỡ vào màn hình rộng mởThỏa sức thưởng thức hình ảnh bật nét qua màn hình độ phân giải cao FHD+ rộng 6.7"", giúp cân tất mọi phim và trò chơi yêu thích của bạn với chất lượng liền mạch, ...",3625000,3625000,,0,0,1,,available,,1000,1000,,18802,Samsung
272270730,7044203760003,"Samsung Galaxy A05 – ‘Ông vua’ của phân khúc giá rẻSamsung Galaxy A05 có kiểu dáng trẻ trung, hiện đại, phù hợp với mọi đối tượngSamsung Galaxy A05 khoác lên mình vẻ ngoài vô cùng nổi bật với những...",3037000,3037000,,0,0,0,,available,,1000,1000,,18802,Samsung
272241346,7438421065151,"Màn hình: IPS LCD 6.7"", (720 x 1600 pixel)Hệ điều hành: Android 13Camera sau: 50 MP + 2 MPCamera trước: 13 MPChipset: Snapdragon SM6225RAM: 4 GBBộ nhớ trong: 128 GBCổng kết nối...",3625000,3625000,,0,0,0,,available,,1000,1000,,18802,Samsung
272238679,3016056579526,"Màn hình: IPS LCD 6.7"", (720 x 1600 pixel)Hệ điều hành: Android 13Camera sau: 50 MP + 2MPCamera trước: 8 MP, f/2.0Chipset: Exynos 1380 8 nhânRAM: 4 GBBộ nhớ trong: 128 GBCổng kết nối/sạc: Typ...",3037000,3037000,,0,0,0,,available,,1000,1000,,18802,Samsung
270791102,5231740624225," Điện Thoại Sony Chính Hãng XPERIA 10 MARK V️ Hàng Chính Hãng Sony Việt Nam.️ 100% Fullbox, Nguyên Seal.️ Bảo hành chính hãng 12 Tháng tại các Trung Tâm Bảo Hành trên toàn quốc. Xperia 10 V | Điệ...",12490000,12490000,,0,0,0,,available,,1000,1000,,18641,Sony
230157205,3684006639942,"Cấu hình Điện thoại Xiaomi Redmi Note 10TMàn hình: IPS LCD6.5""Full HD+Hệ điều hành: Android 11Camera sau: Chính 50 MP & Phụ 2 MP, 2 MPCamera trước: 8 MPChip: Qualcomm Snapdragon 480RAM: 4 GB...",2699000,4190000,,1491000,36,30,,available,,1000,1000,,25422,Xiaomi
230155305,1901131422256,"Cấu hình Điện thoại Xiaomi Redmi Note 10 JE Màn hình: IPS LCD 6.5"" Full HD+Hệ điều hành: Android 11Camera sau: Chính 48 MP & Phụ 2 MP, 2 MPCamera trước: 8 MPChip: Snapdragon 480 5GRAM: 4 GB...",2659000,3990000,,1331000,33,62,,available,,1000,1000,,25422,Xiaomi
